country_iso3,country_name,cluster,fimi_variant,predictor,posterior_mean,posterior_sd,q025,q05,q95,q975,sig_95,sig_90,eu_pooled_mean,eu_q025,eu_q975,tau_mean,tau_q025,tau_q975,ml_estimate,ml_se,ml_t,ml_p,shrinkage_pct,in_eu_pi95,eu_pi95_lo,eu_pi95_hi
POL,Poland,Central-East,full,SUPF,-0.16739963426595725,0.06804420393504744,-0.3171183225745592,-0.28926704182046586,-0.06538628906540349,-0.04588498660401971,TRUE,TRUE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,-0.26995810734137365,0.09538034302757141,-2.8303327370434954,0.004807252316549013,0.7005704159774025,TRUE,-0.29770165089429157,0.050571059858902256
SRB,Serbia,Southern,full,GEN,-0.12800504112592298,0.09089988963978399,-0.31823050410982606,-0.2896600957006379,0.0057898458804676095,0.02922765596252554,FALSE,FALSE,-0.06467160253549818,-0.1672822337398803,0.035850151636035436,0.14674573422780682,0.07676800214642907,0.24213209550463416,-0.31467691996541974,0.10802613187111973,-2.912970357402449,0.003713314084248108,0.7466716338616372,TRUE,-0.35229324162199954,0.22295003655100315
SRB,Serbia,Southern,full,THREAT,0.08605264356567797,0.05252260216334109,-0.017161809440546984,-7.894591770695665e-4,0.17096828981102782,0.18542236328790992,FALSE,FALSE,0.09438265037215082,0.02448058654516806,0.1662695895702628,0.09963193776962448,0.0443138277109805,0.16920999718127108,0.053884767873669095,0.06775558343284689,0.7952815863075657,0.4267642104503341,0.794310065303164,TRUE,-0.10089594765631316,0.2896612484006148
SRB,Serbia,Southern,full,ABAND,0.006087699427998294,0.055290351341586295,-0.09813349181076984,-0.08145892620261337,0.09944848786055799,0.11800334808956021,FALSE,FALSE,-0.05807386442164764,-0.12315757147360723,0.006389091141619777,0.08821745997938614,0.02366658928288546,0.16525826213961398,0.07509002486409411,0.06765310867407709,1.1099271908678257,0.2674750355917331,0.5181759545039368,TRUE,-0.23098008598124448,0.1148323571379492
SRB,Serbia,Southern,full,FEAR,0.17249529636713895,0.03508126608260979,0.10216981144046873,0.11440093588707882,0.22854181031280368,0.23809907763137647,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.13559444140994245,0.03924345869118954,3.45521128698028,5.886808094263283e-4,0.4309584549953305,TRUE,0.09887396437027889,0.34356509131184315
SRB,Serbia,Southern,full,SUPF,-0.0115094166058041,0.08926663048723217,-0.1570348075014779,-0.1399303885677841,0.15153388348448882,0.17851955870626662,FALSE,FALSE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,0.19804456823926747,0.10419179542764079,1.90076932090882,0.0578111800097537,0.6515782271013608,FALSE,-0.29770165089429157,0.050571059858902256
TUR,Turkey,Southern,full,GEN,0.13434369639948668,0.07846672822535886,-0.019967592238692943,0.003639073007273298,0.261833166471379,0.28469753421146615,FALSE,TRUE,-0.06467160253549818,-0.1672822337398803,0.035850151636035436,0.14674573422780682,0.07676800214642907,0.24213209550463416,0.17372744252449446,0.11080113108396283,1.567921201028601,0.11743295262831915,0.16520093910232292,TRUE,-0.35229324162199954,0.22295003655100315
TUR,Turkey,Southern,full,THREAT,0.2796153051227551,0.07431393541329652,0.1382077850918193,0.16003187502021549,0.4045968009905734,0.42902817944447036,TRUE,TRUE,0.09438265037215082,0.02448058654516806,0.1662695895702628,0.09963193776962448,0.0443138277109805,0.16920999718127108,0.40719559315667236,0.09319484516348402,4.369293091719427,1.4715433241034353e-5,0.40784849532840406,FALSE,-0.10089594765631316,0.2896612484006148
TUR,Turkey,Southern,full,ABAND,-0.11187310699207755,0.06325220052752104,-0.23813209264331106,-0.21702598294819864,-0.012834688805861538,0.008016074100638582,FALSE,TRUE,-0.05807386442164764,-0.12315757147360723,0.006389091141619777,0.08821745997938614,0.02366658928288546,0.16525826213961398,-0.16997670875952772,0.08314316444141999,-2.044385848211104,0.041356541098744266,0.5192325727844043,TRUE,-0.23098008598124448,0.1148323571379492
TUR,Turkey,Southern,full,FEAR,0.2046994994305402,0.042934034856633066,0.11262692025541395,0.13132914850051872,0.27190778301115726,0.2825890697569626,TRUE,TRUE,0.22121952784106103,0.1776443191066023,0.26765544221602516,0.06242120585243987,0.01992364299481319,0.11883443927774259,0.1358999859014962,0.058390710168238213,2.3274247822972938,0.02027832981387207,0.8063746237383387,TRUE,0.09887396437027889,0.34356509131184315
TUR,Turkey,Southern,full,SUPF,-0.08790626249527038,0.06893389312443295,-0.2192642896620885,-0.1957028866314034,0.027193252543523158,0.05145301186915627,FALSE,FALSE,-0.12356529551769466,-0.20320094380044007,-0.042524234128269126,0.08884507927377394,0.0068861244025782775,0.19401071365772954,-0.10235015804928513,0.1024369710294948,-0.999152522967663,0.318128338193853,-0.6808296941522287,TRUE,-0.29770165089429157,0.050571059858902256
