country_iso3,country_name,cluster,fimi_variant,factor,alpha_raw,alpha,se,ci_lower,ci_upper,z,pvalue,grand_mean,is_reference,sig_95,sig_90
BGR,Bulgaria,Central-East,predictors_only,SUPFCH,1.1203152727288928,1.0163027549885033,0.10222268349818525,0.8159499769290234,1.2166555330479834,10.959556474065579,0,0.10401251774038947,FALSE,TRUE,TRUE
DEU,Germany,Western,predictors_only,SUPFCH,-0.003622895186130151,-0.10763541292651962,0.10006764359923995,-0.30376439039881997,0.0884935645457807,-0.0362044618602138,0.9711193282736126,0.10401251774038947,FALSE,FALSE,FALSE
EST,Estonia,Baltic,predictors_only,SUPFCH,-0.7642843607191541,-0.8682968784595435,0.09181920962778889,-1.048259222418943,-0.6883345345001439,-8.32379590085085,0,0.10401251774038947,FALSE,TRUE,TRUE
FRA,France,Western,predictors_only,SUPFCH,-0.01699037710410872,-0.1210028948444982,0.09986294925054028,-0.3167306787655083,0.0747248890765119,-0.17013694499931664,0.8649024391485189,0.10401251774038947,FALSE,FALSE,FALSE
HUN,Hungary,Central-East,predictors_only,SUPFCH,0.24474529096287687,0.1407327732224874,0.09838288451079719,-0.05209413711383859,0.3335596835588134,2.4876815940075114,0.012857879204511757,0.10401251774038947,FALSE,FALSE,FALSE
ITA,Italy,Southern,predictors_only,SUPFCH,0.08993518780455799,-0.014077329935831481,0.09937059667539551,-0.20884012054186224,0.18068546067019928,0.9050482820219016,0.3654398091671447,0.10401251774038947,FALSE,FALSE,FALSE
LTU,Lithuania,Baltic,predictors_only,SUPFCH,-0.7705490418988312,-0.8745615596392207,0.09466400262189649,-1.060099595410543,-0.6890235238678983,-8.139831620859411,4.440892098500626e-16,0.10401251774038947,FALSE,TRUE,TRUE
LVA,Latvia,Baltic,predictors_only,SUPFCH,-0.24295003557625255,-0.34696255331664205,0.10148641935041867,-0.5458722801633914,-0.14805282646989265,-2.393916714485506,0.016669533485002885,0.10401251774038947,FALSE,TRUE,TRUE
POL,Poland,Central-East,predictors_only,SUPFCH,0.11299841649315687,0.008985898752767396,0.10015729959896046,-0.18731880124998304,0.20529059875551783,1.1282094959190543,0.25923145451642227,0.10401251774038947,FALSE,FALSE,FALSE
SRB,Serbia,Southern,predictors_only,SUPFCH,0.8957900979875001,0.7917775802471106,0.10255189655462943,0.5907795564537598,0.9927756040404616,8.734992994598715,0,0.10401251774038947,FALSE,TRUE,TRUE
TUR,Turkey,Southern,predictors_only,SUPFCH,0.6875008252636652,0.5834883075232757,0.10718419012321928,0.37341115516967216,0.7935654598768793,6.4141999344615295,1.4156431582534879e-10,0.10401251774038947,FALSE,TRUE,TRUE
